universe,market,stock_code,corp_name,fiscal_year,eval_year,as_of_date,has_prior_rating,prior_credit_rating,prior_credit_rating_rank,prior_is_speculative,prior_rating_boundary_group,prior_rating_date,prior_rating_age_days,prior_rating_agency,prior_rating_agency_group,prior_rating_target,prior_source_eval_year,prior_source_label_set,prior_selection_scope,prior_selection_rule,prior_reference_rule
model_v1,KOSPI,008930,한미사이언스(주),2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,009180,한솔로지스틱스(주),2024,2025,2024-12-31,True,BBB+,8,0,investment_grade_non_boundary,2015-06-30,3472,한국신용평가,BIG3,ICR,2015,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,009200,무림페이퍼(주),2024,2025,2024-12-31,True,A-,7,0,investment_grade_non_boundary,2023-05-22,589,한국신용평가,BIG3,회사채,2023,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,009270,(주)신원,2024,2025,2024-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2024-04-19,256,한국기업평가,BIG3,회사채평가,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,009830,한화솔루션(주),2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-12-17,14,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,010060,오씨아이홀딩스(주),2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-09-11,111,한국기업평가,BIG3,기업신용평가,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,010120,LS일렉트릭(주),2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-09-12,110,한국기업평가,BIG3,제187-2회외회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,010130,고려아연(주),2024,2025,2024-12-31,True,AA+,2,0,investment_grade_non_boundary,2024-11-28,33,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,010140,삼성중공업(주),2024,2025,2024-12-31,True,BBB+,8,0,investment_grade_non_boundary,2024-12-18,13,한국기업평가,BIG3,기업신용등급,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,010690,(주)화신,2024,2025,2024-12-31,True,BBB,9,0,near_bbb_bb_boundary,2024-05-27,218,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,010780,아이에스동서(주),2024,2025,2024-12-31,True,BBB,9,0,near_bbb_bb_boundary,2024-06-24,190,한국신용평가,BIG3,회사채신용평가,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,010950,에쓰-오일(주),2024,2025,2024-12-31,True,AA,3,0,investment_grade_non_boundary,2024-10-21,71,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,011070,엘지이노텍(주),2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-06-20,194,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,011170,롯데케미칼(주),2024,2025,2024-12-31,True,AA,3,0,investment_grade_non_boundary,2024-06-28,186,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,011200,에이치엠엠(주),2024,2025,2024-12-31,True,A-,7,0,investment_grade_non_boundary,2024-10-30,62,한국신용평가,BIG3,기업신용등급,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,011210,현대위아(주),2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-06-25,189,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,011330,(주)유니켐,2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,011760,현대코퍼레이션(주),2024,2025,2024-12-31,True,A,6,0,investment_grade_non_boundary,2023-06-21,559,한국신용평가,BIG3,기업신용평가,2023,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,011780,금호석유화학(주),2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-03-21,285,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,011790,에스케이씨(주),2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-10-11,81,한국신용평가,BIG3,공모사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,011930,(주)신성이엔지,2024,2025,2024-12-31,True,BB-,13,1,speculative_grade_non_boundary,2023-08-17,502,한국기업평가,BIG3,회사채,2023,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,012330,현대모비스(주),2024,2025,2024-12-31,True,AA+,2,0,investment_grade_non_boundary,2024-06-21,193,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,012450,한화에어로스페이스(주),2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-12-27,4,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,012630,에이치디씨(주),2024,2025,2024-12-31,True,A,6,0,investment_grade_non_boundary,2024-06-27,187,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,013360,일성건설(주),2024,2025,2024-12-31,True,BB+,11,1,exact_bbb_minus_bb_plus_boundary,2024-08-22,131,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,013520,(주)화승코퍼레이션,2024,2025,2024-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2024-06-11,203,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,013580,계룡건설산업(주),2024,2025,2024-12-31,True,BBB+,8,0,investment_grade_non_boundary,2024-04-16,259,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,014280,금강공업(주),2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,014680,(주)한솔케미칼,2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-06-25,189,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,014790,에이치엘디앤아이한라(주),2024,2025,2024-12-31,True,BBB+,8,0,investment_grade_non_boundary,2024-12-23,8,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,014820,동원시스템즈(주),2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-07-11,173,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,015360,(주)인베니,2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,015760,한국전력공사(주),2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2020-12-31,1461,Fitch,FOREIGN,외화사채,2020,legacy_target_processed_audit,FOREIGN_BACKFILL,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,016450,한세예스24홀딩스(주),2024,2025,2024-12-31,True,BBB,9,0,near_bbb_bb_boundary,2024-04-29,246,한국신용평가,BIG3,Issuer Rating,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,016710,대성홀딩스(주),2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-06-27,187,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,017670,에스케이텔레콤(주),2024,2025,2024-12-31,True,AAA,1,0,investment_grade_non_boundary,2024-11-27,34,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,017800,현대엘리베이터(주),2024,2025,2024-12-31,True,A,6,0,investment_grade_non_boundary,2024-06-25,189,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,017810,(주)풀무원,2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,017940,(주)이원,2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-07-09,175,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,018670,에스케이가스(주),2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-06-30,184,한국신용평가,BIG3,41회 회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,018880,한온시스템(주),2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-06-19,195,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,020560,아시아나항공(주),2024,2025,2024-12-31,True,BBB-,10,0,exact_bbb_minus_bb_plus_boundary,2022-03-31,1006,한국신용평가,BIG3,회사채,2022,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,021240,코웨이(주),2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,023350,(주)한국종합기술,2024,2025,2024-12-31,True,BBB+,8,0,investment_grade_non_boundary,2024-05-22,223,한국신용평가,BIG3,기업신용등급,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,023530,롯데쇼핑(주),2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-06-30,184,한국신용평가,BIG3,회사채*,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,023590,(주)다우기술,2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,024720,콜마홀딩스(주),2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,025750,(주)한솔홈데코,2024,2025,2024-12-31,True,BBB,9,0,near_bbb_bb_boundary,2024-06-26,188,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,026960,(주)동서,2024,2025,2024-12-31,True,AAA,1,0,investment_grade_non_boundary,2024-03-13,293,(주)나이스디앤비,OTHER,기업신용,2024,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,028100,(주)동아지질,2024,2025,2024-12-31,True,BBB,9,0,near_bbb_bb_boundary,2024-02-28,307,이크레더블,OTHER,기업신용평가,2024,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,028260,삼성물산(주),2024,2025,2024-12-31,True,AA+,2,0,investment_grade_non_boundary,2024-08-21,132,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,028670,팬오션(주),2024,2025,2024-12-31,True,A,6,0,investment_grade_non_boundary,2024-10-15,77,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,030200,(주)케이티,2024,2025,2024-12-31,True,AAA,1,0,investment_grade_non_boundary,2024-11-20,41,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,031440,(주)신세계푸드,2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-07-09,175,NICE신용평가,BIG3,5-2회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,032560,(주)황금에스티,2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-02-15,320,한국기업데이터(주),OTHER,기업신용평가,2024,legacy_target_processed_audit,OTHER_DOMESTIC,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,032640,(주)엘지유플러스,2024,2025,2024-12-31,True,AA,3,0,investment_grade_non_boundary,2024-06-17,197,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,033780,(주)케이티앤지,2024,2025,2024-12-31,True,AAA,1,0,investment_grade_non_boundary,2024-09-09,113,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,034020,두산에너빌리티(주),2024,2025,2024-12-31,True,BBB+,8,0,investment_grade_non_boundary,2024-08-23,130,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,034120,(주)에스비에스,2024,2025,2024-12-31,True,AA,3,0,investment_grade_non_boundary,2024-08-31,122,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,034220,엘지디스플레이(주),2024,2025,2024-12-31,True,A,6,0,investment_grade_non_boundary,2024-06-30,184,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,034230,(주)파라다이스,2024,2025,2024-12-31,True,A-,7,0,investment_grade_non_boundary,2023-06-14,566,NICE신용평가,BIG3,회사채(제6회),2023,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,034730,에스케이(주),2024,2025,2024-12-31,True,AA+,2,0,investment_grade_non_boundary,2024-11-18,43,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,035420,네이버(주),2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,036420,(주)콘텐트리중앙,2024,2025,2024-12-31,True,BBB,9,0,near_bbb_bb_boundary,2024-05-31,214,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,036460,한국가스공사(주),2024,2025,2024-12-31,True,AAA,1,0,investment_grade_non_boundary,2024-12-31,0,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,037560,(주)엘지헬로비전,2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-06-25,189,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,037710,(주)광주신세계,2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-06-10,204,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,042660,한화오션(주),2024,2025,2024-12-31,True,BBB,9,0,near_bbb_bb_boundary,2024-05-20,225,한국기업평가,BIG3,기업신용등급,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,042670,에이치디현대인프라코어(주),2024,2025,2024-12-31,True,A,6,0,investment_grade_non_boundary,2024-04-11,264,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,047040,(주)대우건설,2024,2025,2024-12-31,True,A,6,0,investment_grade_non_boundary,2024-06-20,194,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,047050,(주)포스코인터내셔널,2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2020-05-19,1687,NICE신용평가,BIG3,기업신용평가,2020,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,047810,한국항공우주산업(주),2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-12-27,4,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,049770,(주)동원에프앤비,2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-06-25,189,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,051600,한전케이피에스(주),2024,2025,2024-12-31,True,AA,3,0,investment_grade_non_boundary,2024-10-04,88,한국기업평가,BIG3,기업신용등급,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,051910,(주)엘지화학,2024,2025,2024-12-31,True,AA+,2,0,investment_grade_non_boundary,2024-06-27,187,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,052690,한국전력기술(주),2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,053210,(주)케이티스카이라이프,2024,2025,2024-12-31,True,AA-,4,0,investment_grade_non_boundary,2024-05-13,232,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,058650,(주)세아홀딩스,2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,060980,에이치엘홀딩스(주),2024,2025,2024-12-31,True,A,6,0,investment_grade_non_boundary,2024-08-21,132,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,064350,현대로템(주),2024,2025,2024-12-31,True,A,6,0,investment_grade_non_boundary,2024-12-19,12,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,066570,엘지전자(주),2024,2025,2024-12-31,True,AA,3,0,investment_grade_non_boundary,2024-06-30,184,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,066970,(주)엘앤에프,2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,069260,티케이지휴켐스(주),2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-08-05,148,NICE신용평가,BIG3,기업신용평가,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,069460,(주)대호에이엘,2024,2025,2024-12-31,True,BB-,13,1,speculative_grade_non_boundary,2018-04-23,2444,한국기업평가,BIG3,기업신용평가,2018,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,069620,(주)대웅제약,2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-03-31,275,한국기업평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,069960,(주)현대백화점,2024,2025,2024-12-31,True,AA+,2,0,investment_grade_non_boundary,2024-06-26,188,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,071320,한국지역난방공사,2024,2025,2024-12-31,True,AAA,1,0,investment_grade_non_boundary,2024-12-31,0,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,071840,롯데하이마트(주),2024,2025,2024-12-31,True,A+,5,0,investment_grade_non_boundary,2024-10-11,81,NICE신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,072710,(주)농심홀딩스,2024,2025,2024-12-31,False,,,,no_prior_rating,,,,,,,,,,no_public_rating_on_or_before_fiscal_year_end
model_v1,KOSPI,073240,금호타이어(주),2024,2025,2024-12-31,True,A,6,0,investment_grade_non_boundary,2024-05-31,214,한국신용평가,BIG3,기업신용등급(ICR),2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
model_v1,KOSPI,078930,(주)지에스,2024,2025,2024-12-31,True,AA,3,0,investment_grade_non_boundary,2024-06-18,196,한국신용평가,BIG3,회사채,2024,legacy_target_processed_audit,BIG3,worst_rating_then_latest_rating_date_for_diagnostics,latest_public_rating_on_or_before_fiscal_year_end_then_worst_if_tied
